"","WT.U.1","WT.U.2","WT.U.3","KO.U.1","KO.U.2","KO.U.3","WT.I.1","WT.I.2","WT.I.3","KO.I.1","KO.I.2","KO.I.3"
"1425167_a_at",5.28558166659522,6.67235729359854,5.58711297535885,6.48655738320792,5.3670371194539,5.79998804195143,5.3692713634197,5.430617152636,5.33640955074958,5.42945602375147,5.29646349801232,5.51151678390622
"1418452_at",7.52457701899748,7.63608744053675,8.04823920734142,7.77786395845988,7.97946891242661,7.79367912021126,7.93344510297671,7.90488434995204,8.19169561392986,8.05715014300254,8.09723530071719,8.12225087106224
"1417943_at",8.67217763632187,8.27594005816921,8.44535841779095,8.47902618471238,8.62083264660002,8.69817200571552,8.2566645247455,8.06429701989459,8.34250416937295,8.51363710761383,8.54363916261869,8.48462320091708
"1450970_at",11.1496955775865,11.730485072479,11.7852757874797,11.8527134902589,11.7473385153397,11.7520442898059,11.7515211920403,11.6697072126163,11.5835289245546,11.4376146481636,11.5036667316477,11.575033342196
"1417716_at",9.2344161577487,9.70362643872788,9.78477034809119,9.85879628754873,9.79575837613665,9.79703471704027,9.71949904498261,9.64890927731438,9.63581594476933,9.45473363473063,9.5391945138066,9.65123602396074
"1426110_a_at",6.44507869039372,6.76830655618211,7.04253306999498,7.00113858602695,7.04658029661264,7.08225728388723,6.79619198073892,6.88035303365959,6.9125837830053,6.74668777944346,6.73568267163263,6.72125538433158
"1456887_at",5.13460920520787,4.73396313231237,5.05813248001268,4.49900601261657,4.78166951723931,4.8875390945086,5.29661538239978,4.96424784650664,4.92284725431341,4.75859829089731,5.17215075685317,5.01274035047609
"1415946_at",9.65190361974692,9.79890682643905,9.74997911525034,9.84035331913839,9.65420543809075,9.77041553585728,9.61495792204225,9.53963945295645,9.50388488648082,9.51356572404916,9.55819563133379,9.52679637786646
"1425942_a_at",11.5079307138005,12.1633951161925,12.1151702658204,12.1718550512212,12.0477683460227,12.1075402174784,12.0684608854769,12.0067898984435,11.881589583725,11.9068856902832,11.8398683251806,11.9163640027131
"1422154_at",6.16893202935126,6.59726688403899,6.36405022757717,6.72121823671651,6.2986854629926,6.29595961721562,6.28601713464359,6.41599978635951,6.1744621849074,6.40273190052021,6.16547839391116,6.112527167291
"1455498_at",4.441177034553,4.16528324085137,4.13541968629397,4.04563884306478,3.99050206969719,4.36633300629988,4.32141768128712,4.15581794201083,4.2556869958335,4.39502089669404,4.51479819232782,4.33833175010135
"1420355_at",5.20520278422335,5.05760807816831,5.05172417506279,5.46879489655394,5.54393873105971,5.20122870613928,5.2851600709067,5.23531239396186,5.24190830389961,5.36825527669824,5.38583183820602,5.06894259174945
"1420698_at",5.29201947620528,5.25367050969086,4.97668886621484,4.97668886621484,4.98184495936281,4.94243156466035,4.82039138174707,5.07945870862751,4.8191180875545,4.97492642852514,5.14711232382797,4.81245030885146
"1453098_at",10.8775825976967,10.8041401264571,11.0888954633682,11.216102927674,11.1920965418146,11.3193599313373,10.8883852435486,11.0919949477968,10.8073488291242,11.1028284453278,10.9238813860446,11.0367085598195
"1421351_at",7.46024452893197,7.47595593440122,7.82850264841355,7.74112740711267,7.85120928331749,7.82886034574862,7.56729438638369,7.62204891432873,7.85339489086117,7.7374885475946,7.87074950391504,7.75917508328028
"1421435_at",6.52756817662352,7.08032085953611,7.29559199425055,7.15952595114932,7.22273762979144,7.16832278544487,6.94903224149611,6.97334220188751,7.00233890432902,7.06573693592096,7.22101286892839,7.21443829551563
"1421616_at",5.69955104896264,5.74176525475576,5.92780854835755,5.45765025258367,5.78687647911038,5.60228935781428,5.26939320676349,5.39667126148626,5.56227201823895,5.67298513189076,5.74670067587142,5.70683644867153
"1421866_at",5.54572935299077,5.69130167962713,6.01697782587472,5.82700131290615,6.12331988158148,5.85505498882375,5.97993485526466,5.94212315792713,5.82083121066453,5.57399763939593,5.92134494476062,5.86826818454163
"1448148_at",9.12474862662694,8.92234916179923,9.12357227299322,8.97798385018539,9.02035150699071,9.10780069499645,9.39358142141683,9.34488016362235,9.35560468991812,9.2455243867915,9.38501133175833,9.44520184427872
"1457644_s_at",7.1111512136957,6.72363316185863,6.86465433577775,6.86926256271056,6.9499021467744,6.72788021837285,7.55704456049972,7.27256881532007,7.48358143095198,7.00363669879956,6.77143180494176,6.62174615349386
"1427464_s_at",11.3062783464613,11.276977754283,10.9362725601282,10.9433181884481,10.9776037775883,10.9519272764072,11.3486454593318,11.2657082127058,11.0476726276623,11.0961419900216,11.0871236495296,11.287153424822
"1446550_at",6.56280599823901,6.54588246268718,6.66248521690632,5.96716330754683,6.55294950984238,6.35964726425307,6.27897389826854,5.94907789968576,6.27870593115521,6.38533541933886,6.30257654659892,6.20431171532742
"1460279_a_at",7.97674470847134,8.66112061834805,8.75965935001646,8.80044186855576,8.81417130114867,8.88115461621541,8.73235384901081,8.65027330092802,8.43488886962402,8.44435858315588,8.56746936357689,8.49317711312733
"1454061_at",6.33805601098707,6.01787000702129,6.26719638735909,6.31486093673237,6.19584119978535,6.34632484038312,6.07619193424946,6.16598114841462,6.0931522334803,6.11990264185692,6.37738390625257,6.35884378207957
"1417898_a_at",5.48813584701131,5.29842698792721,4.99284287278542,5.71017598518355,5.20129084753697,5.1729399217865,7.87809647814835,7.35161045030199,7.15860652056714,6.18749633047167,6.82316277963974,6.32594171920694
"1419060_at",4.98658913471017,4.77523317855751,5.05182645226347,4.64078665289337,5.04090443108339,4.73580311934297,8.78290226484014,8.15699293316271,8.16651733447417,5.69130167962713,6.13120769605483,6.40390792710001
"1422280_at",5.5699488015476,5.71308361175943,5.56363293296567,5.36246006524784,5.56609410352075,5.445493089642,6.08974067170943,5.79778954135092,5.71255781256043,5.48944203993478,5.72839812561237,5.6532308219439
"1435290_x_at",7.70554597163603,6.68523013756763,7.05702671048581,6.73286628674353,6.65285879395175,6.98925941620473,8.40554122538009,8.37786716905519,8.13987362273257,7.77033014528752,7.82516508178251,7.51907332659515
"1450648_s_at",6.49973045415001,6.28180293975386,6.09316678438807,6.06390823170101,5.97792285680321,5.89901691335163,7.0148804963489,6.84242102720048,6.77195394803609,6.38967911428076,6.75093079085435,6.27918103072594
"1417314_at",5.84029387801574,5.85783328597177,5.93973537829697,5.80546362739205,5.92967121849257,5.82511866784958,6.43292268765743,6.53385752463573,6.34740038210164,6.14654146491085,6.03328127208427,6.21648121208587
"1451784_x_at",9.50550714791992,9.56133920404164,9.65735732863978,9.47243365227311,9.48256223703271,9.52614600194829,11.1604606432842,10.8359796370016,10.8429396768763,10.5477640286209,10.731012032903,10.6418379697121
"1417025_at",6.69382776939999,6.51261984329918,6.24092241164658,6.4089537910073,6.39591074459835,6.45589092266455,6.96915314962855,6.97756491825123,7.13615120888244,6.69336468056201,7.00489452861897,6.61645359648901
"1425336_x_at",9.18026176061323,9.26736209626062,9.1511845373666,9.27992776006661,9.08962911190691,9.09675016658854,11.0281302125362,10.8299781179034,10.7282799535828,10.5712344998888,10.7090541151867,10.6307807617434
"1421358_at",7.62736819251097,7.39535772683545,7.54869600223197,7.42618779479661,7.50591702108153,7.41216304729979,8.23672435795292,8.00459012855138,7.83987841403879,7.9828611043097,7.98166024426519,7.79176746878328
"1459872_x_at",4.85498558417998,4.50159733682108,4.49377839977225,4.44147720503238,4.39245956000129,4.43129101141416,4.73814152553909,4.53648116652953,4.39320671115032,4.66614757086608,4.720038995838,4.14105741940721
"1450582_at",4.10049767837631,4.44748599743625,4.25429664734889,4.76129448057772,4.11904078000608,4.29516565558847,4.42425145229069,4.43181639384361,4.5078339246056,4.40447104054368,4.49493604919131,4.13304091130767
"1422160_at",5.9107300559282,6.01410741332106,5.89999663907277,5.9736135679778,5.8602454137111,5.75562677382379,6.5010528171382,6.17784610578648,6.63417545300062,6.10208938527512,6.28412017272456,6.26011479774567
"1420889_at",6.82765836682322,7.47599370302174,7.8333625073143,7.8536605093334,7.8852700533008,7.84082880254662,7.82949185129493,7.70742938366757,7.43265052242541,7.51547550002756,7.6415809964517,7.61501998791801
"1449455_at",5.82700131290615,5.70094130166192,5.45006984278428,5.46726285690998,5.5346777665063,5.54920716047627,7.08277300808385,6.7054384994823,6.8370040730631,6.0193073682504,6.33240162330988,6.35658145542132
"1418842_at",4.09322814738246,3.87816558572309,3.92471126606267,4.0217891293718,3.81891803380165,4.05130802454713,4.20487454026949,4.23975679336619,4.25201255906539,3.98844877914026,4.04478422154349,4.14747191997072
"1460188_at",6.1773552809942,6.0446198073252,6.05834830355609,5.91694931772088,5.94431694266481,6.08544974095308,6.98817566538821,6.76344575030234,6.93672330543565,6.24565600453733,6.31988219286616,6.34883018620086
"1418349_at",8.38266676194842,8.74855053198502,8.43266425861643,8.56217001474542,8.36123317339568,8.6049139310115,8.45345333343935,8.32307062032743,9.11327768026782,8.1828071957988,8.40477911152085,8.31445922137754
"1417541_at",5.36304069642866,4.91795147305042,5.29559978223282,4.83481976075858,5.23112816559252,4.98817171641833,5.47952713383911,5.26397375311072,5.27795606922444,5.20478312671143,5.24248206918236,5.10566713471024
"1444228_s_at",6.6783313605517,6.66554590298051,6.56062209268091,7.04520179661924,6.33238020825292,6.70318828108696,6.16794090314678,6.04876810193533,7.24242592002807,7.08981712981739,6.92363879001031,6.97960964327024
"1418102_at",7.55511701021567,7.94108490433297,7.82083913639005,8.08921007756144,7.55256088315259,7.5936185483894,7.54521358136738,7.67236971645195,7.85058168028549,7.55405562031927,7.79823614359047,7.59954202438763
"1423146_at",7.60701780244344,7.78539197115611,7.66854637728211,7.64244854272528,7.36617100974266,7.45973632020638,7.21028753684844,7.21075743065571,7.21768265616489,7.10557769403483,7.25561185273299,7.51471692631736
"1420604_at",4.07436817583634,3.64614639783212,3.93148698836247,3.87980872607122,3.72516070938087,3.85438227899305,4.1958791983873,3.97915782559735,3.757230934775,3.84735560175622,4.02195795816919,4.03057365958012
"1437874_s_at",11.7523720453514,11.6398805129208,11.6086303646109,11.5497093789357,11.7290523625531,11.6326867178168,11.8209628488219,11.7720623900264,11.889821923201,11.9760452594614,11.9655036015044,11.8690503520372
"1418106_at",5.80917954488353,5.32113927664487,5.52142105629335,5.64364860681478,5.65438737828332,5.72675694530983,5.87546845088764,5.8019959874302,5.68208969058513,5.68584125375948,5.48416637632777,5.90330734440735
"1422735_at",6.84199283538214,6.42334140208327,6.34008759142572,6.37260596703348,6.58259106541264,6.66810006001592,6.61281646681413,6.56500092461278,6.6679671018484,6.41389628138109,6.57189649384776,6.85794280037101
"1434939_at",5.58930410817939,5.21575833796324,5.45615908677347,5.16797995918034,5.41122799176904,5.41257121086184,5.5757802752318,5.42725072055157,5.4841466614471,5.49222854027534,5.592229918649,5.26352809923436
"1442884_at",5.8036246868145,5.78464279082389,5.96600096789835,5.59264509639786,6.16429586724557,5.84811796594373,6.02938963046095,5.96157914612265,5.54165755021794,5.99672430772165,6.13424822612203,6.18295661632404
"1421426_at",4.84731037080172,4.99602598718122,4.60469807360551,4.99510733993511,4.98896900573115,4.7913216664825,4.77931796295381,4.87921565090198,4.43722073526904,4.4748625176995,4.94257823123974,4.7727347174884
"1448183_a_at",6.34462135868502,5.93103103910995,6.29714383968942,6.20147691873151,6.46380893794555,6.3084264140903,6.46380893794555,6.28808482433902,6.93819792453045,6.83461764170925,6.72075752713243,6.94560271153055
"1424864_at",5.41480435927694,4.96623874041984,5.23338614807823,4.92747725497728,5.39240688137557,5.10397298676509,5.20989399111514,5.2155531477204,5.13140710522742,4.82208429162083,5.06357168836552,5.03969558915752
"1422496_at",4.56263912951864,4.31514349200757,4.49900601261657,4.436416094888,4.59854655874909,4.19004006396045,4.34454053973167,4.14035895831395,4.0659750711434,4.14800346440935,3.97656923566313,4.14800346440935
"1431833_a_at",5.89801453153617,5.53275461606091,5.95196101173114,5.96211353452173,5.75719007787345,5.91144940792442,5.62557063894268,5.77104799937224,5.29418391118465,5.74857928610722,5.62082281078807,5.70028751485556
"1440559_at",5.2661412420546,5.63489950783107,5.49135135926485,5.62119303733068,5.24203339201378,5.64959612269052,5.30243113871311,5.54626745867957,5.41987836779999,5.38403041968622,5.41833212612769,5.63980341529262
"1448239_at",5.79659446260436,6.12566362240501,5.84484138448548,5.88909886785549,5.91781600125329,5.72672527651545,6.1933753805506,6.09980769721041,6.0742753453319,5.86233948639353,5.86935222194221,5.92769581881151
"1416505_at",9.78725623974973,10.4451998456608,10.2793316506503,10.1398144814896,9.41171566357213,9.57016834073686,9.38182734147959,9.75379608557072,9.24569826739602,10.2380741155382,10.1764243675895,9.48178354870265
"1427001_s_at",6.68552075711399,6.38575801510139,6.40513340134144,6.17294400552221,6.68150073523098,6.18994311984395,6.48420850886649,6.26198323873975,6.18929329203448,6.59912849665117,6.53361773759357,6.31768802629763
"1422336_at",4.71376166142996,5.04750603009375,4.57471270200553,4.96263202731257,4.46870049994667,4.93327004738443,4.4946761469881,4.73241967024195,4.57738124906772,4.75870646086912,4.35995174743759,4.77454376997659
"1456229_at",5.58849477430626,4.99466819531382,5.14192365472127,4.80580885418763,5.42111227901613,4.94285217585615,5.35172678292099,5.29092093453664,5.31762002876451,4.96099421972149,5.18093335619867,5.13017411257329
"1418415_at",7.04859689715108,6.12238463178201,6.55607990163121,5.93247058162253,6.54745564272251,5.99239747913724,6.58015088847007,6.47008406435043,6.68912546990821,6.33860603833051,6.36393612545644,6.4629909671256
"1425874_at",4.40308613067281,4.15608499743748,4.52789923052802,4.26852161615439,4.41867114126071,3.9131323484604,4.18505146358475,4.18414908220333,4.02555660380868,4.10619837200348,4.25073800903923,3.97420426897887
"1420573_at",4.50722478068855,4.21074567720508,4.28093603228926,4.09021284635117,3.91422892587317,3.98296921975207,4.1644775770804,4.09029591007678,4.3937391618962,3.90158717757669,4.03544873257822,3.99987791813817
"1437664_at",5.702637891605,5.26821415122758,5.32974308290427,5.6568657264179,5.6149689125283,5.48451851009131,5.57724403473453,5.50664736282111,5.36289148415369,5.26686202402114,5.22863656604304,5.5905432960407
"1433930_at",4.54844000673181,4.30589318890037,4.65223280872685,4.41434018539696,4.54351025011191,4.27394813763767,4.8475292168115,4.7983925554668,4.48090094232249,4.54152974514639,4.83277184585625,4.53667656596887
"1425833_a_at",9.48360701824634,10.4143977245399,10.3435424264673,10.4430027942891,10.2398840264706,10.233831162772,10.2812587327321,10.2911034301585,10.137541684631,10.0430160889004,10.0367699353208,10.175682373838
"1420712_a_at",5.44222345659596,5.99306535212842,5.47634287556618,5.94478012933807,5.37817066771899,5.65088613574048,5.66725265996648,5.34873314696984,5.66141863279962,5.66182374346831,5.43229794927816,5.63611193035909
"1452237_at",9.19449865529755,8.96733355653327,9.16016089902642,8.86636034504742,9.24408333256829,8.97504215894225,9.23312939445708,9.34152251551432,9.22706399848654,8.99711250660395,9.30137375037726,9.13185948314277
"1435622_at",4.60991442082918,4.70422536107624,4.43295322504866,4.32560705113944,4.45052895813597,4.57265774037255,4.52078703048406,4.29880055439373,4.24718960155664,4.49640136093868,4.60062087225662,4.48065833879716
"1427377_x_at",7.08271556508725,7.16509074908616,6.83907692613054,7.00274439948892,6.79735255489082,6.85234703448498,6.83162832251686,6.84635979678477,7.06582095764017,7.07966147764504,6.85036832639278,6.86968342476872
"1449306_at",7.37505002164525,6.56372426206355,7.24838232923895,6.75061839208413,7.42092849403234,7.22021869809077,7.29269112470466,7.40721429507497,7.16998455276663,6.88601488108955,6.96803660866759,7.13843661616385
"1423566_a_at",10.3988469430168,10.8881446179497,10.8657249499128,10.6531848013724,10.7069122606392,10.674240041399,10.868147999216,10.6271778137227,10.7517777694839,10.4562864547183,10.4557121945732,10.4414413539727
"1425964_x_at",8.50534716216536,8.58187827790043,8.17790095660039,8.4878212081767,8.16535612629378,8.15720225937396,8.77510527551799,8.42668638838572,8.75437518941443,8.0964415243551,8.18399959317624,8.52420210368028
"1452318_a_at",10.0756933885911,9.9694283934854,9.36014466379609,8.92384214104426,9.61664730700662,9.35519680538171,10.0663725918007,9.70810031876645,9.73502903440079,9.65601383362014,9.81784840574726,9.93958370071719
"1417101_at",8.8050605461314,8.88093490708765,8.88191934159599,9.21668421805866,9.05302211703612,9.17205611943938,9.17234202976457,9.18126098112073,8.97756855684434,9.11310952393845,9.10658428306098,9.13992190292199
"1416365_at",12.9995604455087,13.1288361354538,13.038261450367,12.902794545876,12.7983038497779,12.9255224916304,12.8628021012065,12.8863875097202,13.2237286982909,13.1696873620995,13.1188256533467,13.1340330574928
"1416147_at",10.4510897664711,10.8432627840836,10.8256778314279,10.9249891755299,10.646383374443,10.745685488407,10.7613125209874,10.6389648593996,10.5492018494757,10.4409694475386,10.5810405710029,10.4657208454747
"1422044_at",4.69051481555555,4.78621148660942,4.69906716916097,4.86106872225693,4.63219886312014,5.0648791249174,5.00147211106461,4.752956766326,4.62238567655359,4.62682979895275,4.85677647970171,4.91564315935336
"1441920_x_at",4.59414532146678,5.56114311295373,4.4326467511933,5.40102054569478,4.45993651179822,4.8189950226691,4.77085518390945,4.5584783476482,4.51417117829082,4.46662724697757,4.59765859802817,4.51936478533941
"1440166_x_at",5.88203254244763,6.13499119809755,5.6590393339099,6.35520776934543,5.76731607109004,5.89318955250283,6.16400580660852,5.72716143078455,5.84236367982006,5.7614047296633,5.85870353217163,6.14397556787003
"1440422_at",6.71018363801573,5.9510925855102,6.4808268978583,5.65647200383507,6.28239689862179,6.18904242847676,6.33572099188632,6.20326505499703,6.68171425444198,6.65409693353599,6.82617232021694,6.73500789815806
"1450477_at",5.49380461163481,5.32863168803876,6.05863216631193,5.5137715338282,6.08899162669505,5.9335932084668,6.28346542341518,5.96397975401677,5.80565387275287,5.93522610660367,5.9826495709883,6.05508320631173
"1443365_at",6.28411936473743,5.94760091891175,6.17913937063245,5.98775691274132,5.95030694904874,6.02536072511147,6.22679420876832,6.37363297442081,6.20195548785566,5.86298698284819,6.31320807098855,6.04414878508013
"1422196_at",6.00562037549683,5.9970754583544,5.82297058246616,5.91055819219292,6.04780043529952,5.41257121086184,5.75958919872433,5.76937093079406,5.43814046876595,5.69931165069614,5.23363467789018,5.77363012825059
"1421757_at",4.91259422825836,4.55412708448447,4.59773521332005,4.58919544868162,4.83697942422664,4.94472525150106,4.77231360796497,4.67026128114638,4.8191180875545,4.80920256977433,4.86031279968045,4.55489275954324
"1417150_at",6.56676109258046,6.08548401342597,6.39050200403387,6.08958669273589,6.47856100710976,6.27498808255778,6.31573361845265,6.52291134715962,6.43352263086974,6.19862095428831,6.43515984344995,6.27302489726478
"1445521_at",5.66748326183081,6.2020646913204,6.20861387381505,6.34610699435937,5.78467130117215,5.99700194547075,6.12894211647496,5.77497797772335,5.7704145570975,5.67607608037035,6.00224436988083,6.02355231071848
"1433052_at",5.41933907659183,5.16127639763342,5.24664806293978,5.19766631143101,5.31218453922962,5.02865755343152,5.22704536953403,5.09499293798033,5.40872546067916,5.31624241083284,5.51294556414245,5.09595783885637
"1452524_a_at",8.83213437980313,9.0325171946294,9.07796382942182,9.18596804428812,9.0937335655203,9.10147460784764,8.86246162903569,8.8574670995752,9.02239835890498,8.93950042498276,9.06443555313745,9.09421894794964
"1417485_at",4.33504195968838,4.74497435404777,4.44498075093222,5.08865650927004,4.4268026067277,4.59086946516495,4.41468664484866,4.68535398167242,4.38809429780911,4.32202260391417,4.30386510794815,4.45362070562268
"1431644_a_at",7.05966225191685,7.9790618204785,8.01594116515778,7.94478706048726,8.01158014133374,7.83004955080783,7.96538851328721,7.85038321544309,7.85019517924776,7.69574638406571,7.65629383353782,7.85161887236427
"1424067_at",5.66874356603954,5.21115027352313,5.54112737202206,4.93068865586651,5.34173128636546,5.35553369034874,6.41512306270174,6.34848719331824,6.3903764047542,5.64585161946156,5.77642262717604,5.76246418197051
"1416714_at",6.28831198925153,5.76788126777731,6.46456047981632,5.96725134511385,6.07808037276278,6.19085663935405,7.47527912730149,7.13058350025301,7.2837381170096,6.61516748919508,6.65509604192217,6.87073462116514
"1425895_a_at",9.05479722230097,9.22802525156809,9.0083682122675,9.42849204829009,8.99184979200203,9.0451133398976,9.16813008309816,9.14154986472286,9.26036928909001,9.31277705409885,9.35930334744069,9.33755078473447
"1438441_at",7.97865860814168,7.56220328870705,7.79664642491706,7.80529939539599,7.82615532524356,7.65071812973861,7.98785644405985,7.92897087247722,7.76423093864614,8.03644227960324,8.04264388919493,7.99678390722245
"1423120_at",10.2152059101121,9.70286708287572,10.0591728979368,9.63342022917238,9.57242978608333,9.6210549801007,10.1498153841902,9.9676247626076,9.72406258663178,9.4149839718913,9.47823861233192,9.52160563370049
"1449230_at",5.87136742980591,5.96413827431081,5.99858972463884,5.81527850065804,5.75942521324143,5.67735106314536,5.91464277973617,5.8059358185286,5.66572889084586,5.90385833129491,5.79609993677209,5.62814536304712
"1419647_a_at",8.70962554257682,8.80700531746816,8.55027937017497,8.84402416361434,8.64119661003084,8.435244093522,9.10341064422193,8.88398786691559,9.03482379883809,8.53045818027129,8.61278454506206,8.8072175449673
"1417613_at",6.1059183202072,6.83830238280195,6.29241404303266,6.87550877883804,6.37639299776147,6.60586381183262,6.53121856720712,6.19077831973036,6.34829092014361,6.08675803044269,6.22998478833886,6.47191513793184
"1418825_at",8.38361123348041,7.93007264695212,7.9577056479386,7.85200395977196,7.96924453420423,7.58712063542574,10.510482170435,10.0240525456587,10.131892910551,9.18295628188351,9.45154910191258,9.2852710940055
"1418930_at",5.97009014781408,5.42062605274193,5.6392458970369,4.98159899275316,5.38502830834255,4.98584992063231,10.5558309195402,10.3164971828434,10.4904890944478,8.12177099445494,8.41447663056189,8.36009181289822
"1419603_at",3.30805076814287,3.65267848801677,3.22868872956941,3.54368463453268,3.3206358813076,3.25543268311475,5.29878362884726,5.12048552319988,5.344995051024,4.15404589044787,4.32738874782764,4.19675337650972
"1417292_at",7.23981858929447,6.55260077200381,6.51835212535748,6.52851799405312,6.57044929296355,6.51809041829597,9.78053341429126,9.5813747212423,8.85254391893423,7.9777797837599,8.45341490253878,8.17084971338991
"1450783_at",6.70633349751782,5.95267033858194,6.21988153729064,6.26962435586549,6.2596513207075,6.52378348329021,10.2180165498834,9.95012342387546,9.76995864883967,8.69149910855546,9.01525540560893,8.95706230066544
"1418293_at",8.083289299545,7.83213873679365,7.91002984071138,7.94801571803655,8.06798169904433,8.05888386138456,10.4548411321492,10.4034272323987,10.0657705877405,9.08218440873835,9.29942926165085,9.14978086797853
"1449025_at",7.43273559623939,7.04865212376286,7.30618281772677,7.91500106724425,7.66047069097163,7.82118129290337,10.5119456821548,10.0883346623355,10.0192261740466,9.01785196256796,9.32818949338725,9.42695893544857
"1423028_at",4.86465328687501,4.61615812515886,5.00053438632399,4.64108697473936,4.71349705036809,4.51582670920331,4.74813574923983,4.80347380176243,4.88260148109439,4.82140647464316,4.87045422180117,4.69515561644767
"1440169_x_at",7.43059211112665,7.41567421299159,7.49066830626912,7.20870389358703,7.20714405624054,7.14005329652013,7.52286127550752,7.16542500892201,7.4199514598662,7.61830277246913,7.36431973573576,7.25383995520101
"1422305_at",4.99084000293104,4.86572107445509,5.13360844848581,4.79845227567176,4.774050056519,4.48064051528419,5.1893033275667,4.77123251618027,5.30026936099265,4.78989820123995,4.61172596914484,4.92337140025017
"1425947_at",3.86956603289564,3.61154011668905,3.5992841503114,3.99212324633482,3.70190049907055,3.82974290831135,4.69341518967813,4.71360307759947,4.17703908512016,3.75476768108532,3.95343282433318,3.62590700336864
"1423557_at",8.70086826885557,9.08303514559806,8.87996056220696,9.0714224962091,8.88334086490679,8.75800137449331,8.94772124369486,8.79776198560136,9.0429033504536,8.85341729543511,8.99442349046013,9.14395486102323
"1415931_at",4.66599094694549,4.66845822531514,4.76942881098229,4.35055557900999,4.47667877000511,4.43702203938659,4.4684570700205,4.47782326777135,4.42764987721137,4.46941911429754,4.54292281847345,4.67983091958295
"1438133_a_at",5.23112816559252,5.30304841730038,5.48470933751417,5.11845118760079,4.80682012773434,5.34948092034953,5.53655660117157,5.41964367850234,5.74204128919564,5.83629971637564,5.74023177185864,5.24031768085107
"1458268_s_at",6.93824966805988,7.19559781343008,7.05951554152905,7.32261813049756,7.08604072924281,7.12596434898649,7.29210906242428,7.16868318210827,7.09603947743887,6.92617641069782,7.06132233132123,6.90223695399414
"1423756_s_at",8.13895881574708,8.16258307873957,8.35433050958315,8.45749401542515,8.25676766238279,8.41598129901544,8.21372176220294,8.27279977973211,8.53142298941901,8.14145273303516,8.42870235032716,8.14202711357916
"1452114_s_at",10.9680312168679,10.826128817492,11.0208218440889,11.1165271368769,11.1201072650906,11.1931134530936,10.9295034414668,11.0021396737133,11.0887270549059,11.1936356653327,11.2130777682259,11.24450944907
"1450424_a_at",6.25373848952308,6.37175950261001,6.32479214300719,6.72757735755781,5.95192136794562,6.1254598404668,6.72981130536245,6.88258417262364,6.71671688797504,6.54064154094766,6.50405310756396,6.39970821949019
"1424305_at",4.16524474647338,3.95771942988266,4.43785808434406,4.14865601476334,4.33547258296799,4.36487708297354,4.34254005742983,4.38952064446007,4.40440739945171,4.20327787699298,4.57517841497356,4.53011342888443
"1420177_at",4.7879918269768,4.63239166139939,4.59356301094653,4.87818276769254,4.73536526164567,4.72637680319292,4.79279013609685,4.41840212290882,4.32642893121885,4.64270122399487,4.68672076942292,4.47643042937312
"1430523_s_at",4.42488877054939,4.57321235298683,4.13783406304621,4.39932467411087,4.19047293632008,4.1383826262118,4.21850413469235,3.96342031154136,4.12910245862799,4.35648617644366,4.1794266159194,3.98691880168884
"1417141_at",8.06207674089794,7.05739878225403,7.25417980482302,7.36041439655301,7.0774417843641,7.28193371529115,10.3675068615066,9.86387582804768,9.85916505215127,8.63318550025352,9.16142997883267,8.88118690023903
"1450704_at",4.82383451450296,4.80684226866991,4.70336088079742,4.71966240992437,4.62362370680705,4.88039533616017,4.84752921681149,4.5768588011341,4.32049795552337,4.92159889414415,4.57706089727575,4.7871115160012
"1425519_a_at",6.90303776139546,6.78289031110586,6.43349521348357,7.04384312909026,6.55364453016901,6.36079073984786,7.29733517587253,7.1512274314337,6.98087684707297,6.86304428012139,6.87807017004581,6.91828156849083
"1426333_a_at",5.80830626933923,5.91376375501682,6.03192412951148,6.04719125835328,6.10404951247114,5.89672015695572,6.16150108464064,6.2114021382627,6.20025692706651,5.86111035086857,5.98871772673758,6.19922259065619
"1435647_at",6.2376462076472,6.54179801263637,6.45570870340931,6.54599630407697,6.23504398229127,6.466793697343,6.37230667344899,6.17584459047706,6.3708473621379,6.18245797689864,6.17477502813824,6.37628929741991
"1448731_at",4.80651000455817,4.65729957241722,4.77637563252539,4.5494271102287,4.69916226398698,4.80008622374464,5.45933216559534,5.4075517952045,5.00471580771975,4.96203340303887,5.19210772893565,4.63244292336833
"1418166_at",5.06028568154536,4.92942446012064,5.08998997258821,5.00509920678686,5.11400004846849,5.27181504744529,5.49487060807335,5.33477119939017,5.19679357201085,4.92942446012064,5.37579449739527,5.09626644598886
"1451775_s_at",4.64119253484941,4.56950958177899,5.06396927560578,4.44137786816042,4.93153554999236,4.80799152482477,5.28966400938411,5.00834197119755,5.2116202248069,4.9987256846748,4.81573075283897,4.88851221385333
"1418219_at",5.10021232084279,4.91538631875853,5.12773069075853,4.81931028369427,5.16534360131917,4.93363769943779,5.56493020482917,5.29941517081263,5.14748176524471,4.88577306753323,5.22863656604304,4.93424180015896
"1421291_at",4.91505963377223,4.89842057610501,4.67782841165728,4.77865942771271,5.13610787419564,4.92994832534583,4.68775524744406,4.88801533443407,4.80268087544487,5.07883922111035,4.96048706880046,4.53438193175836
"1448950_at",7.04454257804315,6.95937265906062,7.11433298851381,6.93767695564025,7.1137970769405,6.90919809794129,7.39671854142882,7.49298732937903,7.27816895757392,7.13640438495684,7.28657829729153,7.12059304430685
